Id,Name,Address,City,County,State,Status,Latitude,Longitude,Beds,Trauma,Helipad
7949431,Spectrum Health Ludington Hospital,1 N Atkinson Drive,Ludington,Mason,Michigan,Open,43.958147941,-86.430409384,49,Not Available,Y
14049079,Bronson Lakeview Hospital,408 Hazen Street,Paw Paw,Van Buren,Michigan,Open,42.221294361,-85.897070061,35,Not Available,Y
13248427,Deckerville Community Hospital,3559 Pine St,Deckerville,Sanilac,Michigan,Open,43.5281192100001,-82.734249152,15,Not Available,N
14948202,Henry Ford Hospital,2799 W Grand Blvd,Detroit,Wayne,Michigan,Open,42.3676867830001,-83.08472312,877,Level I,Y
4256007,Mayo Clinic Health Sys Albt Le,404 West Fountain Street,Albert Lea,Freeborn,Minnesota,Open,43.6523606970001,-93.372752304,159,Level Iv,Y
14155009,Mayo Clinic Health Sys Cf,32021 County 24 Boulevard,Cannon Falls,Goodhue,Minnesota,Open,44.486164639,-92.903202301,15,Level Iv,Y
5056031,Mayo Clinic Health Sys Fairmnt,"800 Medical Ctr Drive, Po 800",Fairmont,Martin,Minnesota,Open,43.6388014610001,-94.450436999,57,Level Iv,Y
10856087,Mayo Clinic Health System S F,625 Jackson St N,Springfield,Brown,Minnesota,Open,44.2466191440001,-94.971083614,24,Level Iv,Y
8665201,Harry S. Truman Memorial Veterans Hospital,800 Hospital Dr,Columbia,Boone,Missouri,Open,38.9366672620001,-92.3290578519999,126,Not Available,N
5158554,Vibra Hospital Of Central Dakotas,1000 18Th St Nw,Mandan,Morton,North Dakota,Open,46.841869301,-100.907697713,41,Not Available,N
2458533,Jacobson Memorial Hospital & Care Center,601 East St N,Elgin,Grant,North Dakota,Open,46.407325814,-101.841463455,30,Not Available,N
1446011,Community Hospital Of Anderson And Madison County,1515 N Madison Ave,Anderson,Madison,Indiana,Open,40.130645588,-85.693209184,137,Level Iii,Y
9446601,Memorial Hospital Of South Bend,615 N Michigan St,South Bend,St. Joseph,Indiana,Open,41.684055286,-86.25157885,416,Level Ii,Y
389128,Complex Care Hospital At Tenaya,2500 North Tenaya,Las Vegas,Clark,Nevada,Open,36.205530766,-115.250356365,70,Not Available,N
489119,Desert Springs Hospital Medical Center,2075 East Flamingo Road,Las Vegas,Clark,Nevada,Open,36.113959578,-115.124505177,293,Not Available,Y
12119124,Eastern Regional Medical Center,1331 East Wyoming Avenue,Philadelphia,Philadelphia,Pennsylvania,Open,40.018812978,-75.099464048,58,Not Available,N
13619107,Thomas Jefferson University Hospital,111 South 11Th Street,Philadelphia,Philadelphia,Pennsylvania,Open,39.9497083750001,-75.157946045,957,Level I,Y
20819104,Penn Presbyterian Medical Center,51 North 39Th Street,Philadelphia,Philadelphia,Pennsylvania,Open,39.9588724830001,-75.199263683,305,Level I,Y
25019104,Va Medical Center - Philadelphia,University & Woodland Avenues,Philadelphia,Philadelphia,Pennsylvania,Open,39.94788477,-75.2000750889999,280,Not Available,N
6017822,Geisinger Medical Center,100 North Academy Avenue,Danville,Montour,Pennsylvania,Open,40.968144964,-76.6052561079999,404,Level I,N
182330115,Northside Hospital - Cherokee,450 Northside Cherokee Boulevard,Canton,Cherokee,Georgia,Open,34.2292380000001,-84.466259,158,Not Available,Y
185631620,"Southwell Medical, A Campus Of Trmc",260 Mj Taylor Road,Adel,Cook,Georgia,Open,31.108198934,-83.427372852,60,Not Available,N
5759501,Northern Montana Hospital,30 13Th St,Havre,Hill,Montana,Open,48.538077306,-109.685817755,49,Cth,N
6929425,Musc Medical Center,169 Ashley Ave,Charleston,Charleston,South Carolina,Open,32.785882041,-79.947921358,713,"Level I, Level I Pediatric",N
189830346,Veritas Collaborative Georgia,41 Perimeter Center East,Atlanta,Dekalb,Georgia,Open,33.924247302,-84.33106507,50,Not Available,N
522835,Page Memorial Hospital,200 Memorial Drive,Luray,Page,Virginia,Open,38.6632500000001,-78.468518,25,Not Available,Y
14244266,Uh Portage - Robinson Memorial Hospital,6847 N Chestnut,Ravenna,Portage,Ohio,Open,41.1760577540001,-81.2490172989999,302,Level Iii,Y
6878746,Dell Children'S Medical Center,4900 Mueller Boulevard,Austin,Travis,Texas,Open,30.303110831,-97.707022459,248,Level I,Y
19676104,Cook Children'S Medical Center,801 Seventh Avenue,Fort Worth,Tarrant,Texas,Open,32.737071728,-97.341405043,430,Level Ii,Y
898356,Arbor Health Morton General Hospital,521 Adams St,Morton,Lewis,Washington,Open,46.55567481,-122.280354393,25,Level V,N
194246032,"Indiana Spine Hospital, Llc",13219 N Meridian Street,Carmel,Hamilton,Indiana,Open,39.9804199480001,-86.1534726249999,20,Not Available,N
13753045,Ascension Se Wisconsin Hospital - Elmbrook Campus,19333 W North Ave,Brookfield,Waukesha,Wisconsin,Open,43.0593758960001,-88.1545194289999,175,Not Available,N
6753132,Ascension Se Wisconsin Hospital - Franklin Campus,10101 South 27Th Street,Franklin,Milwaukee,Wisconsin,Open,42.86001258,-87.954068104,52,Level Iv,N
8153210,Ascension Se Wisconsin Hospital St Joseph,5000 W Chambers St,Milwaukee,Milwaukee,Wisconsin,Open,43.074120253,-87.976073404,538,Level Iv,N
6354476,Ascension St Clares Hospital,3400 Ministry Parkway,Weston,Marathon,Wisconsin,Open,44.890182311,-89.580145988,99,Level Iii,Y
7853215,Ascension St Francis Hospital,3237 S 16Th St,Milwaukee,Milwaukee,Wisconsin,Open,42.985657749,-87.9346572919999,260,Level Iv,N
9254501,Ascension St Marys Hospital,2251 North Shore Dr,Rhinelander,Oneida,Wisconsin,Open,45.639470413,-89.374826589,73,Level Iii,Y
17545409,Miami Valley Hospital,One Wyoming Street,Dayton,Montgomery,Ohio,Open,39.744893204,-84.185908608,883,Level I,Y
10354481,Ascension St Michaels Hospital,900 Illinois Ave,Stevens Point,Portage,Wisconsin,Open,44.526431841,-89.5670962149999,94,Level Iii,N
15454495,Aspirus Riverview Hsptl Assoc,410 Dewey Street,Wisconsin Rapids,Wood,Wisconsin,Open,44.3817580300001,-89.829889438,99,Level Iii,N
5754401,Aspirus Wausau Hospital,333 Pine Ridge Blvd,Wausau,Marathon,Wisconsin,Open,44.9658418510001,-89.667890213,325,Level Ii,Y
13253121,Aurora Lakeland Med Ctr,W3985 Cty Rd Nn,Elkhorn,Walworth,Wisconsin,Open,42.6618950270001,-88.496191993,109,Level Iii,Y
13653027,Aurora Med Center-Washington County,1032 E Sumner St,Hartford,Washington,Wisconsin,Open,43.3184058430001,-88.362461562,71,Level Iii,Y
5153142,Aurora Med Ctr Kenosha,10400 75Th St,Kenosha,Kenosha,Wisconsin,Open,42.5693968150001,-87.9354650229999,74,Not Available,Y
6154241,Aurora Med Ctr Manitowoc Cty,5000 Memorial Dr,Two Rivers,Manitowoc,Wisconsin,Open,44.125367829,-87.619456133,69,Level Iii,N
188346176,Mhp Medical Center,2451 Intelliplex Drive,Shelbyville,Shelby,Indiana,Open,39.5603560000001,-85.785817,40,Not Available,Y
35579408,Covenant Children'S Hospital,4015 22Nd Place,Lubbock,Lubbock,Texas,Open,33.573403254,-101.900592032,73,Level Ii,Y
183446992,Parkview Wabash Hospital,10 John Kissinger Drive,Wabash,Wabash,Indiana,Open,40.8209370000001,-85.823901,18,Not Available,Y
187746307,Neuro Behavioral Hospital,9330 Broadway,Crown Point,Lake,Indiana,Open,41.448803072,-87.337260123,70,Not Available,N
194147586,Perry County Memorial Hospital,8885 Sr 237,Tell City,Perry,Indiana,Open,37.9679310000001,-86.731667,25,Not Available,Y
14044481,St Joseph Health Center,667 Eastland Ave Se,Warren,Trumbull,Ohio,Open,41.2309117450001,-80.777155281,219,Level Iii,Y
2944482,Trumbull Memorial Hospital,1350 East Market Street,Warren,Trumbull,Ohio,Open,41.235855923,-80.798778258,346,Level Iii,Y
3397031,Providence Hood River Memorial Hospital,810 12Th Street,Hood River,Hood River,Oregon,Open,45.7048319680001,-121.52390863,25,Level Iii,N
9360901,Riverside Medical Center,350 N Wall St,Kankakee,Kankakee,Illinois,Open,41.125086857,-87.8818988909999,325,Level Ii,Y
497845,Blue Mountain Hospital,170 Ford Road,John Day,Grant,Oregon,Open,44.417112715,-118.959691481,25,Level Iv,Y
2912601,Vassar Brothers Medical Center,45 Reade Pl,Poughkeepsie,Dutchess,New York,Open,41.6938589390001,-73.9357861139999,365,Level Ii,Y
3214215,Erie County Medical Center,462 Grider St,Buffalo,Erie,New York,Open,42.9250771000001,-78.8311457679999,550,Level I,Y
5514607,Strong Memorial Hospital,601 Elmwood Ave,Rochester,Monroe,New York,Open,43.1228088730001,-77.624259428,830,"Level I, Level I Pediatric",Y
6411030,North Shore University Hospital,300 Community Dr,Manhasset,Nassau,New York,Open,40.7776359200001,-73.701610944,764,Level I,Y
6511554,Nassau University Medical Center,2201 Hempstead Tpke,East Meadow,Nassau,New York,Open,40.7262555130001,-73.553738015,530,Level I,Y
7011510,South Nassau Communities Hospital,1 Healthy Way,Oceanside,Nassau,New York,Open,40.6509979950001,-73.630839438,455,Level Ii,N
8313210,University Hospital Suny Health Science Center,750 E Adams St,Syracuse,Onondaga,New York,Open,43.0418973170001,-76.139830463,409,"Level I, Level I Pediatric",Y
8712550,St. Luke'S Cornwall Hospital - Newburgh Campus,70 Dubois St,Newburgh,Orange,New York,Open,41.5034248490001,-74.014565578,242,Level Iii,Y
3303038,Parkland Medical Center,One Parkland Drive,Derry,Rockingham,New Hampshire,Open,42.8767711740001,-71.3166615379999,86,Level Iii,Y
9310924,Orange Regional Medical Center,707 East Main Street,Middletown,Orange,New York,Open,41.441914083,-74.368312265,353,Level Ii,Y
9912180,Samaritan Hospital,2215 Burdett Ave,Troy,Rensselaer,New York,Open,42.733292485,-73.6721639959999,212,Not Available,N
10713676,Canton-Potsdam Hospital,50 Leroy St,Potsdam,St. Lawrence,New York,Open,44.6765106230001,-74.982116316,94,Level Iii,N
15298250,Peacehealth Peace Island Medical Center,1117 Spring St,Friday Harbor,San Juan,Washington,Open,48.5267789650001,-123.029601125,25,Level Iv,N
10110960,Monteflore Nyack Hospital,160 N Midland Ave,Nyack,Rockland,New York,Open,41.0962114710001,-73.926018132,375,Level Iii,N
10912866,Saratoga Hospital,211 Church St,Saratoga,Saratoga,New York,Open,43.085880219,-73.796782733,171,Not Available,Y
9960048,Advocate Condell Medical Center,801 S Milwaukee Ave,Libertyville,Lake,Illinois,Open,42.2742350020001,-87.957699742,279,Level I,Y
12860010,Advocate Good Shepherd Hospital,450 West Highway 22,Barrington,Lake,Illinois,Open,42.1953823710001,-88.1728188709999,169,Level Ii,Y
1961401,Galesburg Cottage Hospital,695 N Kellogg St,Galesburg,Knox,Illinois,Open,40.95579903,-90.365760264,119,Level Ii,Y
3361401,St Mary Medical Center,3333 North Seminary,Galesburg,Knox,Illinois,Open,40.986710283,-90.360244917,90,Level Ii,Y
4960099,Midwestern Region Med Center,2520 Elisha Avenue,Zion,Lake,Illinois,Open,42.4492578300001,-87.8278328439999,73,Not Available,N
1021205,Kennedy Kreiger Institute,707 N Broadway,Baltimore,Baltimore City,Maryland,Open,39.299280975,-76.5928187109999,70,Not Available,Y
2321202,Mercy Medical Center,301 St Paul Place,Baltimore,Baltimore City,Maryland,Open,39.2929215520001,-76.612884233,281,Not Available,N
3721215,Sinai Hospital Of Baltimore,2401 West Belvedere Ave,Baltimore,Baltimore City,Maryland,Open,39.352302514,-76.662090147,467,Level Ii,Y
4121201,University Of Maryland Medical Center,22 S Greene St,Baltimore,Baltimore City,Maryland,Open,39.287908572,-76.624925928,800,Parc,Y
11614843,St. James Hospital,411 Canisteo St,Hornell,Steuben,New York,Open,42.3138732730001,-77.6606131039999,15,Not Available,Y
4821224,Johns Hopkins Bayview Medical Center,4940 Eastern Avenue,Baltimore,Baltimore City,Maryland,Open,39.2906788110001,-76.5467781899999,477,Level Ii,Y
2603743,Valley Regional Hospital,243 Elm Street,Claremont,Sullivan,New Hampshire,Open,43.38458975,-72.340696706,25,Not Available,Y
1403841,Hampstead Hospital,218 East Road,Hampstead,Rockingham,New Hampshire,Open,42.8716633350001,-71.1542070789999,111,Not Available,N
1303867,Frisbie Memorial Hospital,11 Whitehall Road,Rochester,Strafford,New Hampshire,Open,43.297556596,-70.96016086,112,Not Available,N
1003047,Crotched Mountain Rehabilitation Center,1 Verney Drive,Greenfield,Hillsborough,New Hampshire,Open,42.9718711,-71.874535911,62,Not Available,N
2303060,Southern New Hampshire Medical Center,8 Prospect Street,Nashua,Hillsborough,New Hampshire,Open,42.7562798370001,-71.461374699,188,Level Iii,Y
2403061,St Joseph Hospital,172 Kinsley St,Nashua,Hillsborough,New Hampshire,Open,42.749239109,-71.4802120539999,208,Level Iii,N
3003103,Elliot Hospital City Of Manchester,One Elliot Way,Manchester,Hillsborough,New Hampshire,Open,42.983954,-71.438,296,Level Iii,Y
103301,Concord Hospital,250 Pleasant Street,Concord,Merrimack,New Hampshire,Open,43.1977441440001,-71.5620204049999,295,Level Ii,Y
1203235,Franklin Regional Hospital,15 Aiken Ave,Franklin,Merrimack,New Hampshire,Open,43.448404259,-71.644552725,25,Not Available,Y
11811968,University Hospital Stoney Brook Southampton Hospital,240 Meeting House Lane,Southampton,Suffolk,New York,Open,40.885059735,-72.379944064,125,Level Iii,N
11911901,Eastern Long Island Hospital,201 Manor Pl,Greenport,Suffolk,New York,Open,41.1103605700001,-72.3611273189999,90,Not Available,Y
12211743,Huntington Hospital,270 Park Ave,Huntington,Suffolk,New York,Open,40.8793292410001,-73.416199532,408,Level Iii,N
12311706,Southside Hospital,301 E Main St,Bay Shore,Suffolk,New York,Open,40.7259601480001,-73.2411586379999,321,Level Ii,Y
9140504,Saint Joseph Hospital,One St Joseph Drive,Lexington,Fayette,Kentucky,Open,38.032339732,-84.52329929,433,Not Available,Y
9540502,Shriners Hospital For Children,1900 Richmond Rd,Lexington,Fayette,Kentucky,Open,38.0227066090001,-84.472698523,50,Not Available,N
12810901,Good Samaritan Hospital - West Islip,1000 Montauk Highway,West Islip,Suffolk,New York,Open,40.693880129,-73.294394616,437,Level Ii,Y
13112401,Healthalliance Hospital - Broadway Campus,396 Broadway,Kingston,Ulster,New York,Open,41.926658407,-73.994842067,150,Not Available,N
13212428,Ellenville Regional Hospital,10 Healthy Way,Ellenville,Ulster,New York,Open,41.7326297920001,-74.379034975,25,Not Available,Y
13614513,Newark-Wayne Community Hospital,1200 Driving Park Ave Box 111,Newark,Wayne,New York,Open,43.060499378,-77.101669912,120,Not Available,Y
14110522,St. John'S Riverside Hospital - Dobbs Ferry,128 Ashford Ave,Dobbs Ferry,Westchester,New York,Open,41.014392248,-73.861919649,12,Not Available,N
14510591,Phelps Memorial Hospital Center,701 North Broadway,Sleepy Hollow,Westchester,New York,Open,41.1090070550001,-73.8630877639999,238,Not Available,N
11442754,Twin Lakes Regional Medical Center,910 Wallace Avenue,Leitchfield,Grayson,Kentucky,Open,37.4725153040001,-86.288593089,75,Level Iv,Y
7341101,Our Lady Of Bellefonte Hospital,1000 St. Christopher Drive,Ashland,Greenup,Kentucky,Open,38.5084543190001,-82.692616508,190,Not Available,N
14810595,Blythedale Children'S Hospital,95 Bradhurst Ave,Valhalla,Westchester,New York,Open,41.0748475410001,-73.799972237,86,Not Available,N
2962650,Passavant Area Hospital,1600 W Walnut St,Jacksonville,Morgan,Illinois,Open,39.7460849930001,-90.2604866359999,108,Not Available,Y
3421740,Brook Lane Health Services,13218 Brook Lane Drive,Hagerstown,Washington,Maryland,Open,39.676995295,-77.6105994,65,Not Available,N
15110532,Westchester Medical Center,100 Woods Rd,Valhalla,Westchester,New York,Open,41.0860907520001,-73.8049547749999,652,"Level I, Level I Pediatric",Y
15310466,Montefiore Medical Center - Moses Division,111 E 210Th St,Bronx,Bronx,New York,Open,40.880079256,-73.879826699,779,Not Available,N
2440601,Frankfort Regional Medical Center,299 Kings Daughters Drive,Frankfort,Franklin,Kentucky,Open,38.160661745,-84.906893698,173,Level Iii,Y
15610467,North Central Bronx Hospital,3424 Kossuth Ave,Bronx,Bronx,New York,Open,40.8803656010001,-73.881057106,213,Not Available,N
3521742,Meritus Medical Center,11116 Medical Campus Road,Hagerstown,Washington,Maryland,Open,39.622192811,-77.682562947,247,Level Iii,Y
16111212,Brookdale Hospital Medical Center,1 Brookdale Plaza,Brooklyn,Kings,New York,Open,40.655269102,-73.9125565319999,530,Level Ii,N
16211201,Brooklyn Hospital Center,121 Dekalb Ave,Brooklyn,Kings,New York,Open,40.6905725080001,-73.9778837649999,464,Not Available,N
16411203,Kings County Hospital Center,451 Clarkson Ave,Brooklyn,Kings,New York,Open,40.656616381,-73.94469079,639,Level I,N
16611235,Coney Island Hospital,2601 Ocean Parkway,Brooklyn,Kings,New York,Open,40.5854143810001,-73.9653324339999,371,Not Available,N
16911209,Nyu Lutheran Medical Center,150 55Th St,Brooklyn,Kings,New York,Open,40.6465639940001,-74.020914692,396,Level I,N
15210036,Jacobi Medical Center,1400 Pelham Parkway South,Bronx,Bronx,New York,Open,40.8562983570001,-73.847512147,457,"Level I, Level Ii Pediatric",Y
17011215,New York Methodist Hospital,506 6Th St,Brooklyn,Kings,New York,Open,40.6677617010001,-73.978990521,591,Level Ii,N
17910003,Nyu Hospital For Joint Diseases,301 E 17Th St,New York,New York,New York,Open,40.734431687,-73.982999962,225,Not Available,N
18610032,New York Presbyterian Morgan Stanley Children'S Hospital,3959 Broadway,New York,New York,New York,Open,40.8397632590001,-73.941282577,190,Level I Pediatric,N
19611373,Elmhurst Hospital Center,79-01 Broadway,Elmhurst,Queens,New York,Open,40.7448273630001,-73.886079665,551,Level I,N
19711414,Jamaica Hospital Medical Center,8900 Van Wyck Expressway,Jamaica,Queens,New York,Open,40.700103647,-73.816114892,408,Level I,N
14860942,Hoopeston Community Memorial Hospital,701 East Orange Street,Hoopeston,Vermilion,Illinois,Open,40.4586898920001,-87.6597332709999,99,Not Available,Y
4761832,Osf Healthcaresystem Dba Sacred Heart Medical Center,812 N Logan,Danville,Vermilion,Illinois,Open,40.137832453,-87.6454332439999,127,Not Available,Y
10942101,The Medical Center At Bowling Green,250 Park Street,Bowling Green,Warren,Kentucky,Open,36.9959715050001,-86.42975938,337,Not Available,Y
20311355,New York Presbyterian Queens,56 45 Main St,Flushing,Queens,New York,Open,40.7467722760001,-73.8254163829999,519,Level I,N
